run_id,key,value,step,timestamp
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.32509472966194153,0,1736037477661
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.47248420119285583,1,1736037489709
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.5399368405342102,2,1736037500904
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.5860000252723694,3,1736037511963
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.6212631464004517,4,1736037524149
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.6471999883651733,5,1736037535332
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.66839998960495,6,1736037546485
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.6826105117797852,7,1736037557480
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.698357880115509,8,1736037566664
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7110315561294556,9,1736037577672
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.724778950214386,10,1736037588720
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7382104992866516,11,1736037601252
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7453684210777283,12,1736037613318
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7560842037200928,13,1736037625054
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7633684277534485,14,1736037636398
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.772126317024231,15,1736037645730
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7814105153083801,16,1736037657888
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7901473641395569,17,1736037667257
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.7938105463981628,18,1736037678986
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8025262951850891,19,1736037691109
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8085894584655762,20,1736037701043
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8154736757278442,21,1736037710376
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.82338947057724,22,1736037719663
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8270315527915955,23,1736037729052
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8334736824035645,24,1736037738311
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8379999995231628,25,1736037747690
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8414315581321716,26,1736037756915
c9a7ba36a92843d795c6f28e5fc31b3a,train_accuracy,0.8453052639961243,27,1736037766201
