run_id,key,value,step,timestamp
123717f61a194d549614dc2a741dfae5,train_loss,1.8168044090270996,0,1736041969721
123717f61a194d549614dc2a741dfae5,train_loss,1.4722455739974976,1,1736041983557
123717f61a194d549614dc2a741dfae5,train_loss,1.27409827709198,2,1736041996563
123717f61a194d549614dc2a741dfae5,train_loss,1.1320443153381348,3,1736042010382
123717f61a194d549614dc2a741dfae5,train_loss,1.0224213600158691,4,1736042023727
123717f61a194d549614dc2a741dfae5,train_loss,0.9502052068710327,5,1736042036247
123717f61a194d549614dc2a741dfae5,train_loss,0.8910101056098938,6,1736042048892
123717f61a194d549614dc2a741dfae5,train_loss,0.8313969373703003,7,1736042062657
123717f61a194d549614dc2a741dfae5,train_loss,0.7925641536712646,8,1736042075343
123717f61a194d549614dc2a741dfae5,train_loss,0.7515310645103455,9,1736042088175
123717f61a194d549614dc2a741dfae5,train_loss,0.7130059003829956,10,1736042102316
123717f61a194d549614dc2a741dfae5,train_loss,0.695728063583374,11,1736042115352
123717f61a194d549614dc2a741dfae5,train_loss,0.6599305272102356,12,1736042129283
123717f61a194d549614dc2a741dfae5,train_loss,0.631572961807251,13,1736042142517
123717f61a194d549614dc2a741dfae5,train_loss,0.6082383394241333,14,1736042155304
123717f61a194d549614dc2a741dfae5,train_loss,0.5864290595054626,15,1736042166214
123717f61a194d549614dc2a741dfae5,train_loss,0.5616507530212402,16,1736042177602
123717f61a194d549614dc2a741dfae5,train_loss,0.5380977988243103,17,1736042188655
123717f61a194d549614dc2a741dfae5,train_loss,0.5208570957183838,18,1736042201273
123717f61a194d549614dc2a741dfae5,train_loss,0.5045896768569946,19,1736042212072
123717f61a194d549614dc2a741dfae5,train_loss,0.4813074767589569,20,1736042222625
123717f61a194d549614dc2a741dfae5,train_loss,0.4632725715637207,21,1736042236366
123717f61a194d549614dc2a741dfae5,train_loss,0.4464183449745178,22,1736042250174
123717f61a194d549614dc2a741dfae5,train_loss,0.43634045124053955,23,1736042261194
123717f61a194d549614dc2a741dfae5,train_loss,0.41485559940338135,24,1736042272009
123717f61a194d549614dc2a741dfae5,train_loss,0.3991002142429352,25,1736042283345
123717f61a194d549614dc2a741dfae5,train_loss,0.3856886625289917,26,1736042294052
123717f61a194d549614dc2a741dfae5,train_loss,0.3651934564113617,27,1736042304834
123717f61a194d549614dc2a741dfae5,train_loss,0.3534540832042694,28,1736042315876
123717f61a194d549614dc2a741dfae5,train_loss,0.3380555212497711,29,1736042326683
123717f61a194d549614dc2a741dfae5,train_loss,0.33311522006988525,30,1736042337696
123717f61a194d549614dc2a741dfae5,train_loss,0.316438227891922,31,1736042348244
123717f61a194d549614dc2a741dfae5,train_loss,0.3073757290840149,32,1736042359264
123717f61a194d549614dc2a741dfae5,train_loss,0.29156529903411865,33,1736042370085
123717f61a194d549614dc2a741dfae5,train_loss,0.2826228141784668,34,1736042380797
123717f61a194d549614dc2a741dfae5,train_loss,0.263571560382843,35,1736042391935
123717f61a194d549614dc2a741dfae5,train_loss,0.25192007422447205,36,1736042402674
123717f61a194d549614dc2a741dfae5,train_loss,0.24915370345115662,37,1736042413901
123717f61a194d549614dc2a741dfae5,train_loss,0.23808714747428894,38,1736042424655
123717f61a194d549614dc2a741dfae5,train_loss,0.22557152807712555,39,1736042435229
123717f61a194d549614dc2a741dfae5,train_loss,0.21656790375709534,40,1736042446027
123717f61a194d549614dc2a741dfae5,train_loss,0.2091900110244751,41,1736042456902
123717f61a194d549614dc2a741dfae5,train_loss,0.19499734044075012,42,1736042467793
123717f61a194d549614dc2a741dfae5,train_loss,0.19623611867427826,43,1736042478527
