run_id,key,value,step,timestamp
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.4032421112060547,0,1736560547597
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.5821684002876282,1,1736560570071
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.6621684432029724,2,1736560590598
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.701831579208374,3,1736560613286
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.7301473617553711,4,1736560634908
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.7540210485458374,5,1736560656328
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.7748210430145264,6,1736560677135
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.7930947542190552,7,1736560697958
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8125263452529907,8,1736560718813
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8248000144958496,9,1736560739696
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8416210412979126,10,1736560881411
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8554947376251221,11,1736560899547
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8650947213172913,12,1736560920468
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8805263042449951,13,1736561059180
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8917683959007263,14,1736561076591
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.8983157873153687,15,1736561094594
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9092000126838684,16,1736561112934
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9201894998550415,17,1736561131010
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.923831582069397,18,1736561149080
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.930400013923645,19,1736561167220
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9411789178848267,20,1736561185497
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.943431556224823,21,1736561202901
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9509684443473816,22,1736561220448
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9494736790657043,23,1736561238700
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9570736885070801,24,1736561257095
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9595999717712402,25,1736561275206
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9612842202186584,26,1736561293213
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9630947113037109,27,1736561312319
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9641684293746948,28,1736561330661
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.9652210474014282,29,1736561348721
c1bca060fd5f40baa63e1e7a4f44bce2,train_accuracy,0.969473659992218,30,1736561367609
