run_id,key,value,step,timestamp
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.15385262668132782,0,1738023881398
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.21562105417251587,1,1738023902967
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.2499789446592331,2,1738023923891
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.27850526571273804,3,1738023943927
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.30882105231285095,4,1738023963849
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.3309894800186157,5,1738023983928
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.3536631464958191,6,1738024000440
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.3707789480686188,7,1738024020271
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.38833683729171753,8,1738024039695
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.40498948097229004,9,1738024055903
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.413494735956192,10,1738024072048
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.43101051449775696,11,1738024090962
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.43738946318626404,12,1738024107486
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.45538946986198425,13,1738024126517
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.4627789556980133,14,1738024146061
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.4751157760620117,15,1738024164910
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.486884206533432,16,1738024180727
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.49534738063812256,17,1738024198320
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.502147376537323,18,1738024216754
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5117684006690979,19,1738024232432
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5156631469726562,20,1738024250487
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.521747350692749,21,1738024266194
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5294947624206543,22,1738024282194
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5365684032440186,23,1738024300631
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5443578958511353,24,1738024316323
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5484210252761841,25,1738024334480
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5527368187904358,26,1738024352317
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5601894855499268,27,1738024370060
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5648841857910156,28,1738024388001
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5727578997612,29,1738024405743
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5772631764411926,30,1738024421377
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5828841924667358,31,1738024437147
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5900210738182068,32,1738024452759
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.591536819934845,33,1738024468487
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.5964000225067139,34,1738024484423
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6020420789718628,35,1738024501371
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6046526432037354,36,1738024518498
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6109894514083862,37,1738024535410
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6157052516937256,38,1738024552229
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6212841868400574,39,1738024567708
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6236631870269775,40,1738024582956
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.62578946352005,41,1738024599706
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6297894716262817,42,1738024616673
376288e18c154b769d26cd852f87f3a2,train_accuracy,0.6326526403427124,43,1738024633012
