run_id,key,value,step,timestamp
123717f61a194d549614dc2a741dfae5,train_accuracy,0.29509472846984863,0,1736041969721
123717f61a194d549614dc2a741dfae5,train_accuracy,0.44490525126457214,1,1736041983557
123717f61a194d549614dc2a741dfae5,train_accuracy,0.5339158177375793,2,1736041996563
123717f61a194d549614dc2a741dfae5,train_accuracy,0.5898315906524658,3,1736042010382
123717f61a194d549614dc2a741dfae5,train_accuracy,0.631915807723999,4,1736042023727
123717f61a194d549614dc2a741dfae5,train_accuracy,0.6593683958053589,5,1736042036247
123717f61a194d549614dc2a741dfae5,train_accuracy,0.679894745349884,6,1736042048892
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7046947479248047,7,1736042062657
123717f61a194d549614dc2a741dfae5,train_accuracy,0.719789445400238,8,1736042075343
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7358947396278381,9,1736042088175
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7487789392471313,10,1736042102316
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7577263116836548,11,1736042115352
123717f61a194d549614dc2a741dfae5,train_accuracy,0.766821026802063,12,1736042129283
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7769263386726379,13,1736042142517
123717f61a194d549614dc2a741dfae5,train_accuracy,0.7874315977096558,14,1736042155304
123717f61a194d549614dc2a741dfae5,train_accuracy,0.795199990272522,15,1736042166214
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8054105043411255,16,1736042177602
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8117473721504211,17,1736042188655
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8166105151176453,18,1736042201273
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8228210806846619,19,1736042212072
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8321263194084167,20,1736042222625
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8388842344284058,21,1736042236366
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8438526391983032,22,1736042250174
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8474105000495911,23,1736042261194
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8537473678588867,24,1736042272009
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8603368401527405,25,1736042283345
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8634947538375854,26,1736042294052
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8724210262298584,27,1736042304834
123717f61a194d549614dc2a741dfae5,train_accuracy,0.876800000667572,28,1736042315876
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8818315863609314,29,1736042326683
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8831368684768677,30,1736042337696
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8881473541259766,31,1736042348244
123717f61a194d549614dc2a741dfae5,train_accuracy,0.8920631408691406,32,1736042359264
123717f61a194d549614dc2a741dfae5,train_accuracy,0.898421049118042,33,1736042370085
123717f61a194d549614dc2a741dfae5,train_accuracy,0.9004210233688354,34,1736042380797
